Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
46	103.21357	23.496693	127.847435	64.48624	94.20232	53.89306	188.77017	23.2563	1000.0	1000.0	183999	9.16243	2.5829449	22.38048	1.0998824	9.16241	2.583043	22.09691	0.8645048	-9.435234	0.04673339	0.04673339	3905.7590153217316
47	35.227596	21.382303	67.77549	11.884741	158.88004	69.00377	283.24515	69.2863	1000.0	1000.0	187999	9.238851	2.7694929	23.131044	1.2673446	9.238861	2.769604	23.28218	0.80502045	-9.50518	0.045664947	0.045664947	4000.672467947006
48	107.96533	83.91051	241.21307	20.099127	107.24884	85.07577	281.2063	16.813507	1000.0	1000.0	191999	9.2954645	2.9921787	23.947414	0.8232431	9.29546	2.9923031	23.745838	0.8527504	-9.454726	0.051033165	0.051033165	4095.588296890259
49	183.45677	96.280815	298.3578	38.79057	74.50279	46.614994	163.18263	26.649511	1000.0	1000.0	195999	9.293187	3.161199	24.558987	0.76994884	9.293171	3.1614134	24.146973	0.018186927	-9.475229	0.060266595	0.060266595	4188.733428955078
50	74.38159	49.64486	144.53131	17.8907	122.0093	55.888065	211.21573	56.645527	1000.0	1000.0	199999	9.43776	3.3637872	24.704828	-0.43268526	9.437765	3.3640459	24.729784	-1.0045325	-9.651	0.074598595	0.074598595	4281.439834594727
51	81.684105	63.91531	191.70688	33.73467	89.683655	62.99388	228.34209	19.25403	1000.0	1000.0	203999	9.608877	3.6031382	25.33727	-1.5154681	9.608748	3.6037784	25.621147	-1.7869442	-9.759437	0.09433636	0.09433636	4376.801122903824
52	43.96588	22.45996	79.197586	17.41344	123.75873	79.37741	249.9439	28.428602	1000.0	1000.0	207999	9.568913	3.8146641	25.4358	-2.313205	9.568483	3.8162315	25.696993	-3.0483165	-9.73368	0.10210863	0.10210863	4472.354097127914
53	111.23926	55.89851	185.84227	50.098595	120.35718	63.744236	212.30772	36.85434	1000.0	1000.0	211999	9.402959	3.968186	26.055826	-3.3119323	9.402697	3.9690614	25.893515	-2.9403791	-9.593875	0.105736315	0.105736315	4567.7444179058075
54	53.63737	26.52313	98.64801	30.306236	114.59359	64.24288	227.9198	41.382736	1000.0	1000.0	215999	9.241167	4.1127048	26.88163	-3.1677353	9.2414665	4.1124864	26.716877	-2.7281983	-9.431762	0.10995247	0.10995247	4663.202119350433
55	84.78927	40.756905	137.25826	28.014353	138.69907	53.86454	238.54578	57.126102	1000.0	1000.0	219999	9.109035	4.2458873	28.023314	-2.2603943	9.109587	4.2449217	27.250996	-2.158176	-9.2708235	0.121237256	0.121237256	4759.1066472530365
56	88.159615	43.55044	161.87637	54.114902	127.33179	67.975555	236.60374	21.766405	1000.0	1000.0	223999	8.862115	4.313713	27.990007	-1.8676473	8.86207	4.313949	27.563005	-2.5287957	-9.049547	0.13254827	0.13254827	4850.728038311005
57	105.766914	86.92647	254.31511	33.209263	100.67119	66.5366	219.75508	26.041473	1000.0	1000.0	227999	8.863484	4.4338517	27.208426	-3.5401907	8.86353	4.4340205	26.707825	-3.7799535	-9.103117	0.1337395	0.1337395	4944.279800653458
58	125.75793	87.27749	236.42911	29.980705	152.02628	85.54208	312.93738	61.445	1000.0	1000.0	231999	9.179506	4.6485176	27.398159	-1.6383985	9.17952	4.6486144	27.19269	-2.2746196	-9.420082	0.14032683	0.14032683	5040.289565086365
59	106.93086	64.68036	212.70578	37.560455	220.48807	86.50419	332.9924	47.12737	1000.0	1000.0	235999	9.286537	4.7825627	28.19332	-1.5500054	9.28653	4.7828097	27.957304	-1.7325226	-9.524864	0.14578348	0.14578348	5135.828828334808
60	167.62738	89.81553	294.9923	67.95913	156.6709	80.747826	279.2364	56.284275	1000.0	1000.0	239999	9.126083	4.825013	28.423212	-2.4797623	9.1261	4.8252006	27.898548	-1.9521756	-9.40217	0.14183171	0.14183171	5231.9313180446625
61	196.22128	89.79875	290.1755	62.106804	132.24358	79.06569	316.95676	41.788563	1000.0	1000.0	243999	9.149742	4.9134784	28.233597	-1.6079619	9.149754	4.913644	28.203241	-2.0302973	-9.410773	0.15396033	0.15396033	5327.959437131882
62	169.45604	100.00045	278.44485	53.084667	133.38217	90.13988	341.37656	47.849102	1000.0	1000.0	247999	9.178805	5.0016823	28.008232	-2.3196273	9.178798	5.001817	27.986979	-2.2974093	-9.417893	0.15481085	0.15481085	5424.4887318611145
63	112.777145	102.84812	290.44785	44.854424	113.58543	65.133705	261.75262	55.065037	1000.0	1000.0	251999	9.046866	5.08625	28.354774	-1.8813992	9.046906	5.0863423	28.210135	-2.674132	-9.282088	0.16470176	0.16470176	5516.5267498493195
64	150.13791	73.77706	273.6338	82.71178	247.73062	32.443535	293.55164	186.83134	1000.0	1000.0	255999	9.170806	5.209874	28.402248	-1.5310597	9.170821	5.2099547	28.160986	-1.4768908	-9.382662	0.16354468	0.16354468	5610.683326482773
65	140.8961	67.05175	228.6961	39.96343	105.49319	69.74117	303.56967	45.434975	1000.0	1000.0	259999	9.349064	5.387346	28.78779	-1.858393	9.349031	5.3873744	28.537327	-1.4684951	-9.552242	0.1800149	0.1800149	5706.846460819244
66	178.79723	76.51581	281.73383	71.84985	85.25401	55.83571	191.36755	19.63444	1000.0	1000.0	263999	9.58761	5.5436454	28.529509	-1.2470431	9.587591	5.543646	28.550467	-1.2771945	-9.801994	0.18065515	0.18065515	5803.1901931762695
67	138.66339	34.568317	172.28455	86.18191	209.84036	84.69872	341.66855	64.679886	1000.0	1000.0	267999	9.803538	5.695022	28.445843	-1.084111	9.803575	5.694985	28.484709	-1.2305486	-9.985818	0.18753015	0.18753015	5899.540244102478
68	112.136826	55.376648	206.03915	62.634357	175.86293	66.67523	279.24063	89.22304	1000.0	1000.0	271999	10.039379	5.8238063	28.827871	-0.8546543	10.039348	5.8237886	28.180603	-1.2262881	-10.289613	0.18353309	0.18353309	5996.314272403717
