Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
60	0.0	0.0	0.0	0.0	3.7	4.796874	15.0	0.0	1000.0	1000.0	239999	-0.060649086	0.90023685	12.530123	-1.5401804	-0.06064827	0.9000492	12.319912	-1.2875787	0.05409526	0.012681828	0.012681828	5640.891013622284
61	6.25	6.4951906	15.0	0.0	5.3	5.2163205	12.0	0.0	1000.0	1000.0	243999	-0.04719105	0.9455029	13.022561	-1.4376955	-0.04717367	0.9454062	13.06025	-1.1156657	0.04149225	0.012248835	0.012248835	5742.165539264679
62	2.5	4.3301272	10.0	0.0	8.7	4.267318	15.0	0.0	1000.0	1000.0	247999	-0.046264287	0.947427	13.420604	-1.0921811	-0.046234276	0.9473265	12.570756	-1.0574983	0.04219978	0.0129115265	0.0129115265	5842.685822963715
63	4.25	4.380354	10.0	0.0	3.9	5.3188343	17.0	0.0	1000.0	1000.0	251999	-0.045448385	0.95913965	12.70751	-1.0328263	-0.04543652	0.95876414	12.961081	-1.1303722	0.040154677	0.012798309	0.012798309	5941.593904495239
64	5.25	6.1390147	15.0	0.0	4.7	4.0261645	10.0	0.0	1000.0	1000.0	255999	-0.04386124	0.9692403	12.9962015	-1.2458823	-0.04381055	0.96912146	11.908287	-1.1548924	0.037251387	0.01224148	0.01224148	6042.7687728405
65	6.0	6.363961	15.0	0.0	3.8	4.093898	11.0	0.0	1000.0	1000.0	259999	-0.040993627	0.97952724	12.659766	-1.195332	-0.041010052	0.9792287	11.867459	-1.1286167	0.036540076	0.013296961	0.013296961	6144.1520211696625
66	3.0	5.196152	12.0	0.0	1.5	2.4186773	7.0	0.0	1000.0	1000.0	263999	-0.054667275	0.9127057	12.987806	-1.075363	-0.054670196	0.9125593	11.427618	-0.9451618	0.053425673	0.012744901	0.012744901	6245.3074634075165
67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	267999	-0.10555182	0.6968326	11.825531	-1.769484	-0.10555538	0.6965885	13.697744	-1.0762712	0.10608995	0.012009542	0.012009542	6346.6243052482605
68	5.5	6.1846585	15.0	0.0	1.9	3.8065734	10.0	0.0	1000.0	1000.0	271999	-0.16226253	0.4710783	11.391958	-1.705296	-0.16227303	0.4706061	11.18273	-1.2941995	0.164722	0.01183666	0.01183666	6448.668627977371
69	5.5	5.545268	12.0	0.0	0.5	1.2041595	4.0	0.0	1000.0	1000.0	275999	-0.18307744	0.42869744	11.0372505	-0.99693507	-0.18300356	0.4296686	11.217103	-0.97006917	0.17904706	0.021592291	0.021592291	6549.150234937668
