Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
101	14.25	24.681725	57.0	0.0	11.5	23.087875	62.0	0.0	1000.0	1000.0	403999	0.3588602	0.6517052	15.024885	0.10418096	-0.3574382	0.033210624	8402.03666806221
102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	407999	0.35251477	0.6234979	16.36907	-0.19426435	-0.35200518	0.031685498	8490.745908021927
103	0.0	0.0	0.0	0.0	12.4	35.886486	120.0	0.0	1000.0	1000.0	411999	0.3684076	0.6520278	15.287782	0.20004526	-0.3680335	0.035109468	8575.76601600647
104	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	415999	0.35940605	0.63495934	16.586874	0.02730523	-0.35864323	0.031854805	8660.32473564148
105	0.0	0.0	0.0	0.0	3.6	10.8	36.0	0.0	1000.0	1000.0	419999	0.34026852	0.56527704	14.327704	0.23743501	-0.33947545	0.027078087	8747.249549865723
106	0.0	0.0	0.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	423999	0.33156094	0.5396504	14.390379	0.22462842	-0.3310585	0.025812408	8832.584347724915
107	0.0	0.0	0.0	0.0	11.8	35.399998	118.0	0.0	1000.0	1000.0	427999	0.33410406	0.52330196	13.827879	0.24830589	-0.3341375	0.027286367	8918.240621328354
108	0.0	0.0	0.0	0.0	22.7	43.90911	124.0	0.0	1000.0	1000.0	431999	0.33390215	0.50524664	13.629108	0.1674325	-0.33361074	0.019641504	9003.71780705452
109	12.25	21.217623	49.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	435999	0.33616167	0.51882035	12.877476	0.18067697	-0.33602223	0.021445148	9088.178356647491
110	1.25	2.1650636	5.0	0.0	15.7	31.496191	84.0	0.0	1000.0	1000.0	439999	0.34844172	0.58485407	16.590677	0.13265814	-0.3489101	0.022779133	9175.511318445206
111	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	443999	0.37100348	0.69346637	20.035847	-0.0672885	-0.3716754	0.027592165	9264.285960912704
112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	447999	0.37954575	0.7350446	19.9158	0.1861966	-0.37967247	0.031242112	9353.179717302322
113	0.25	0.4330127	1.0	0.0	12.6	36.48616	122.0	0.0	1000.0	1000.0	451999	0.37679222	0.7359201	22.016356	0.15013576	-0.37637836	0.030561661	9441.878316402435
114	34.0	57.7408	134.0	0.0	17.7	35.08575	107.0	0.0	1000.0	1000.0	455999	0.37243128	0.7119765	24.737453	-0.04655002	-0.37200242	0.028087012	9527.433102607727
115	1.0	1.7320508	4.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	459999	0.3810931	0.7492253	21.605764	-0.24122703	-0.38105628	0.029369587	9611.852763652802
116	0.0	0.0	0.0	0.0	13.0	37.68554	126.0	0.0	1000.0	1000.0	463999	0.38852525	0.78709114	20.695347	-0.19564232	-0.38818902	0.033061158	9697.708950042725
117	7.0	12.124355	28.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	467999	0.38884977	0.7939094	16.201002	-0.020963833	-0.38873446	0.03507478	9786.397344350815
118	0.0	0.0	0.0	0.0	0.6	1.2	3.0	0.0	1000.0	1000.0	471999	0.39299315	0.81966895	22.867666	-0.00790894	-0.39310744	0.032738775	9872.509709119797
119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	475999	0.39556515	0.84044355	22.773214	0.18120843	-0.39588585	0.035271186	9957.066573858261
120	0.75	1.299038	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	479999	0.3994941	0.850488	24.003996	-1.2243928	-0.3998972	0.037110765	10042.74811577797
121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	483999	0.40897733	0.884383	26.79559	0.21551438	-0.4086571	0.034894206	10127.399311304092
122	0.0	0.0	0.0	0.0	0.5	1.2041595	4.0	0.0	1000.0	1000.0	487999	0.39949062	0.85555	22.804483	0.12641594	-0.39893377	0.03656903	10211.98701429367
123	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	491999	0.3895357	0.82506454	26.494513	0.1519603	-0.3891114	0.033796296	10296.711742162704
124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	495999	0.38415453	0.8266187	20.868069	0.20996362	-0.38380316	0.03417914	10381.5995657444
125	1.0	1.7320508	4.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	499999	0.38224542	0.83460057	25.75325	0.13407582	-0.3820805	0.035172317	10467.77715587616
126	0.0	0.0	0.0	0.0	1.8	4.489989	15.0	0.0	1000.0	1000.0	503999	0.37975517	0.8168648	21.534847	-0.27116823	-0.3798379	0.0330302	10552.548758268356
127	0.0	0.0	0.0	0.0	16.0	32.97575	103.0	0.0	1000.0	1000.0	507999	0.38475546	0.8376112	27.492357	-0.21576639	-0.3846609	0.03461434	10640.62696647644
128	0.0	0.0	0.0	0.0	6.2	16.998823	57.0	0.0	1000.0	1000.0	511999	0.37608027	0.81319594	23.136635	0.20765834	-0.37570843	0.03394528	10729.494384288788
129	0.0	0.0	0.0	0.0	9.6	28.46823	95.0	0.0	1000.0	1000.0	515999	0.36619022	0.76927364	22.251005	-0.24495728	-0.36629465	0.033353996	10818.43506193161
130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	519999	0.36537406	0.7763284	18.331125	0.022086084	-0.36541072	0.035570215	10907.317210912704
131	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	523999	0.36528507	0.78599054	19.758835	-0.121075004	-0.36561108	0.03688775	10992.598281860352
