Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
54	906.7923	8.642308	917.2711	893.2307	908.93866	18.6656	946.73663	884.7161	1000.0	1000.0	215999	49.777195	17.702402	74.77171	15.761862	49.77724	17.702965	74.58521	14.83355	-50.30149	1.0444288	1.0444288	5088.623742818832
55	877.5265	27.371372	911.99457	847.0369	928.8547	15.194571	952.57324	907.4473	1000.0	1000.0	219999	50.371906	18.529793	76.11974	17.212967	50.37193	18.530611	76.176575	17.855528	-50.862595	1.095292	1.095292	5185.0198538303375
56	894.87646	29.56081	929.577	860.9219	850.8815	257.61108	965.77	80.31601	1000.0	1000.0	223999	50.980347	19.250202	76.930565	18.072374	50.98048	19.25112	76.831215	17.760916	-51.510086	1.1156458	1.1156458	5284.890152692795
57	912.61365	16.485432	936.8585	893.10394	924.3701	14.093461	949.71045	907.8445	1000.0	1000.0	227999	52.377064	19.08991	77.47854	19.175041	52.37706	19.090473	77.2192	19.29479	-52.9575	1.0873847	1.0873847	5386.411973953247
58	916.6952	6.3927436	926.6825	908.86957	918.36035	21.939846	947.934	860.9783	1000.0	1000.0	231999	53.837624	18.746733	79.235146	20.542778	53.837666	18.747587	78.0625	17.881502	-54.42716	1.0927063	1.0927063	5487.2898190021515
59	920.4574	15.590518	933.43805	893.8058	925.4535	25.483059	952.3233	866.06555	1000.0	1000.0	235999	54.86933	18.868631	78.58384	20.926521	54.86934	18.869347	78.787384	20.345453	-55.405865	1.0274309	1.0274309	5589.127847671509
60	907.54834	27.702496	946.5706	880.81714	940.51904	13.307586	956.85376	922.1644	1000.0	1000.0	239999	55.579617	19.182333	79.00289	21.001093	55.579594	19.18305	79.06809	21.399488	-56.11871	1.0652285	1.0652285	5686.788521289825
61	915.8998	13.444828	930.77277	894.4307	926.7919	21.02239	963.87585	898.4793	1000.0	1000.0	243999	56.59743	19.104599	80.74212	21.885397	56.59747	19.105196	79.867676	21.141464	-57.132317	1.0737934	1.0737934	5784.116775512695
62	854.0688	133.73944	944.18243	622.9689	938.7803	20.956612	962.12915	879.79944	1000.0	1000.0	247999	57.544685	19.074135	80.56066	22.72103	57.54482	19.074564	80.714134	22.337332	-58.06821	1.0942827	1.0942827	5885.603916168213
63	926.4049	17.707497	946.2955	905.95264	917.6671	21.377876	948.2358	867.05054	1000.0	1000.0	251999	57.976673	19.730059	81.61202	22.291094	57.976685	19.730814	80.93782	21.861155	-58.460712	1.0812238	1.0812238	5987.365313053131
64	938.7472	7.4511156	943.95654	925.89856	930.66406	16.81919	958.27094	899.999	1000.0	1000.0	255999	58.39563	20.370117	82.00147	20.99863	58.39569	20.370598	81.72125	21.885998	-58.849415	1.0502839	1.0502839	6088.844794750214
65	917.63965	14.739402	942.88995	905.79346	847.17206	277.9018	965.5016	14.361232	1000.0	1000.0	259999	59.09731	20.663265	82.134544	21.074234	59.097424	20.663889	81.92094	20.804388	-59.593094	1.0573314	1.0573314	6190.350528478622
66	761.86096	329.51587	965.3447	191.39062	936.95496	13.864948	962.8229	913.5019	1000.0	1000.0	263999	60.069904	20.288883	83.16463	20.648937	60.069897	20.289783	83.16885	20.475996	-60.678963	1.0521904	1.0521904	6285.074502944946
67	929.452	12.755741	939.72736	908.41364	936.9235	14.233889	959.11633	914.4912	1000.0	1000.0	267999	60.64693	20.395325	83.2544	19.179283	60.646976	20.395964	83.19379	20.903727	-61.12458	1.0444863	1.0444863	6382.658589839935
68	927.9455	17.512444	955.595	908.9546	924.8541	14.012322	951.89136	907.4277	1000.0	1000.0	271999	60.98588	20.807951	84.049904	19.498379	60.986	20.808462	83.44202	21.443714	-61.49837	1.074374	1.074374	6483.347950696945
69	918.2905	17.164911	946.73114	901.03503	923.36	15.3192215	952.89606	897.26495	1000.0	1000.0	275999	61.633003	20.775154	85.02146	20.906012	61.63303	20.775738	85.01043	21.452625	-62.226254	1.1140964	1.1140964	6584.820115566254
70	910.82184	10.175959	925.4338	899.1296	923.2694	19.122503	953.23425	877.4245	1000.0	1000.0	279999	62.835365	20.142212	84.82514	22.3939	62.835415	20.142916	84.4415	22.174372	-63.39962	1.0857159	1.0857159	6686.502675533295
71	937.38367	12.141914	954.1681	922.8671	931.62274	23.737043	965.2512	870.0582	1000.0	1000.0	283999	63.31171	20.336428	84.984406	22.270517	63.31184	20.33726	84.620964	22.928402	-63.84201	1.095249	1.095249	6788.290467977524
72	939.28125	13.268114	951.9047	917.4601	946.237	15.578488	968.9241	926.8949	1000.0	1000.0	287999	63.586674	20.728539	85.53853	22.388218	63.58665	20.729149	85.061775	23.586266	-64.12132	1.0934399	1.0934399	6883.400335073471
73	927.7656	8.625687	937.6279	914.3571	904.01794	11.807289	932.6711	890.87524	1000.0	1000.0	291999	63.89097	21.159576	85.78058	22.934235	63.89109	21.160444	85.94559	22.898396	-64.39861	1.1143701	1.1143701	6982.139302253723
74	909.3554	5.1271825	917.7314	903.98456	941.8375	13.735554	956.64825	916.47845	1000.0	1000.0	295999	64.43954	21.156162	86.607605	23.567633	64.43956	21.156834	85.97176	23.981714	-64.94851	1.0890125	1.0890125	7083.437852144241
75	927.0028	9.598535	940.1362	917.5812	929.0458	18.779272	955.178	889.2024	1000.0	1000.0	299999	65.39855	20.585867	86.018555	22.732721	65.39869	20.58666	86.66205	23.421047	-65.96218	1.0740843	1.0740843	7185.023560285568
76	915.96735	18.097004	935.10156	891.16705	951.65546	18.347994	969.8268	908.41376	1000.0	1000.0	303999	66.09528	20.300854	86.75791	23.031021	66.09533	20.301664	86.328	24.012346	-66.63092	1.0464892	1.0464892	7287.199692726135
77	936.0813	7.445036	945.3289	928.5557	933.9088	10.202687	951.58765	919.54083	1000.0	1000.0	307999	66.47404	20.311512	86.53664	23.29713	66.47408	20.3124	88.43836	22.49528	-66.938034	1.0550479	1.0550479	7386.618452548981
78	937.6124	20.247591	957.8507	907.11255	945.6716	18.40714	969.5929	909.8999	1000.0	1000.0	311999	67.1602	20.13966	86.98873	23.80565	67.16035	20.140268	86.864876	24.525797	-67.68689	1.0137587	1.0137587	7483.217167139053
79	935.65625	11.532977	950.32385	919.7168	949.97345	12.700948	963.12213	925.5869	1000.0	1000.0	315999	67.61514	20.13634	87.67842	23.076534	67.61513	20.137081	87.189545	23.726685	-68.19166	1.0061171	1.0061171	7583.626343011856
80	948.1261	11.493344	961.14996	929.6049	940.90955	25.582184	964.7286	874.3401	1000.0	1000.0	319999	67.841034	20.529598	88.07316	23.547506	67.841064	20.530499	87.4733	24.266424	-68.35247	0.99485546	0.99485546	7685.141150474548
81	944.67065	17.856636	969.3024	927.5697	929.7821	26.784842	960.25073	881.63934	1000.0	1000.0	323999	68.00305	20.892138	89.1512	23.119473	68.00305	20.892965	87.669685	23.525684	-68.48121	0.97373956	0.97373956	7786.940886497498
82	944.7542	12.419512	960.2049	925.55365	931.9567	13.856745	953.9166	903.2682	1000.0	1000.0	327999	68.406296	20.922812	87.82577	23.198366	68.406395	20.923582	88.80665	23.618383	-68.912506	0.97372645	0.97372645	7888.927916288376
83	954.98615	5.883696	959.89575	945.4075	944.76855	16.794186	977.96765	925.8734	1000.0	1000.0	331999	69.19248	20.395952	88.439095	22.473303	69.19232	20.396889	87.96511	22.532686	-69.669205	0.9626249	0.9626249	7986.971970796585
84	955.0454	8.382954	962.86163	942.19403	937.3932	14.749499	962.2697	921.74365	1000.0	1000.0	335999	69.34712	20.595987	88.14461	24.51192	69.347275	20.596842	88.600464	23.707523	-69.71098	0.96042836	0.96042836	8084.861835718155
85	943.511	14.012803	961.1088	921.90936	941.01904	16.520748	975.37964	918.39575	1000.0	1000.0	339999	69.41881	21.0128	88.34183	24.693153	69.41886	21.013546	88.18637	24.10127	-69.88934	0.967132	0.967132	8186.908266067505
86	927.6188	5.354008	935.5579	920.64716	936.90186	16.48832	964.5539	901.9313	1000.0	1000.0	343999	70.19438	20.345736	88.71919	27.182377	70.194405	20.346634	89.21873	26.226469	-70.768	1.0112787	1.0112787	8289.015007019043
87	919.4347	21.470146	945.036	885.48584	947.75146	25.237202	975.57336	887.77527	1000.0	1000.0	347999	71.465034	18.8792	89.10313	27.028898	71.464966	18.880075	89.06172	27.028145	-72.00256	1.016276	1.016276	8390.688117980957
88	936.87317	15.584338	961.9054	923.03467	948.9134	19.13054	966.48224	907.42316	1000.0	1000.0	351999	71.77936	18.77124	89.10116	24.549534	71.77935	18.77195	89.38049	26.86494	-72.24675	0.96287656	0.96287656	8492.674220561981
89	932.785	25.37455	953.124	890.815	924.8607	21.640863	952.2258	872.4499	1000.0	1000.0	355999	71.62698	19.500563	89.290764	26.335197	71.62695	19.50146	89.02056	25.036331	-72.01803	0.9564288	0.9564288	8589.265566587448
90	929.7819	4.5459504	935.33527	924.4112	928.91	14.712386	947.8944	905.7074	1000.0	1000.0	359999	71.49033	20.135044	89.17212	25.855778	71.490456	20.135675	88.89997	24.934227	-71.99699	0.94783896	0.94783896	8687.790840625763
91	927.43384	6.6863513	936.67804	920.47144	927.7591	17.669573	953.80884	894.54803	1000.0	1000.0	363999	72.25056	19.404062	90.06068	25.005173	72.25066	19.404533	90.68727	21.79337	-72.78349	0.9662512	0.9662512	8789.198474884033
92	947.4946	10.935489	965.4684	937.5917	750.14594	369.4205	967.0219	11.601536	1000.0	1000.0	367999	72.97638	18.66379	89.51124	24.785316	72.97648	18.664576	89.48519	24.79143	-73.41344	0.9138023	0.9138023	8890.662403583527
93	708.468	401.2088	950.9988	13.809027	843.67365	277.19232	955.2614	13.060508	1000.0	1000.0	371999	72.79487	19.218678	89.758995	25.84866	72.79487	19.219446	89.58207	26.030806	-73.18477	0.90650773	0.90650773	8993.129559278488
94	470.1645	453.90976	929.3174	12.986507	945.49475	16.958153	972.50323	929.2919	1000.0	1000.0	375999	72.28547	20.179514	89.91986	26.612034	72.2855	20.18003	89.71548	27.128744	-72.66762	0.9210515	0.9210515	9094.714400291443
95	708.1091	402.91293	952.4041	10.470781	852.9134	281.14966	966.74243	10.3659315	1000.0	1000.0	379999	71.79309	21.281075	90.17187	26.497654	71.79309	21.281866	90.75292	27.54898	-72.13278	0.9634697	0.9634697	9190.64850783348
96	932.21844	10.410395	941.62384	914.73016	940.4801	13.895805	955.54083	910.72095	1000.0	1000.0	383999	71.44768	22.040997	90.202126	24.710943	71.44773	22.041483	89.74141	26.305714	-71.90853	1.0031477	1.0031477	9288.016815185547
97	932.6996	10.285778	944.5274	916.2455	943.97687	11.011746	960.84534	928.31775	1000.0	1000.0	387999	72.29604	21.050688	89.99448	24.242222	72.29602	21.0512	89.90233	26.068592	-72.76886	1.0287223	1.0287223	9389.378281354904
98	931.2548	13.350516	953.3571	918.07837	941.27795	18.568876	968.22394	916.10297	1000.0	1000.0	391999	72.92226	20.442282	90.69432	24.263027	72.92225	20.442886	90.140625	26.1977	-73.280876	1.0077245	1.0077245	9492.377167463303
99	930.6732	5.591015	938.17584	923.8978	953.8981	13.900611	972.7483	928.7259	1000.0	1000.0	395999	73.11108	20.42483	91.08226	25.618103	73.11109	20.42533	92.393	25.474812	-73.521576	0.9977077	0.9977077	9594.284875631332
100	936.79474	9.42164	946.40955	922.5379	932.4369	11.228981	950.1644	914.5329	1000.0	1000.0	399999	72.99033	20.95243	90.58338	25.786211	72.99048	20.952864	90.43241	26.1548	-73.465355	0.9934252	0.9934252	9697.132407665253
101	925.9602	3.838	929.6442	920.23944	947.6598	16.592793	972.3772	915.23486	1000.0	1000.0	403999	72.99073	21.297241	90.91222	25.981121	72.99075	21.297794	90.94672	26.046106	-73.42716	0.9647041	0.9647041	9792.55461859703
102	950.1121	8.482489	959.9109	936.7461	937.82263	12.960077	960.5026	922.171	1000.0	1000.0	407999	72.97543	21.65611	91.12848	26.08857	72.97552	21.65671	91.11647	25.16254	-73.41459	0.98770046	0.98770046	9890.329454898834
103	924.8348	8.462036	935.7244	915.4514	935.27185	13.473431	967.60657	912.70197	1000.0	1000.0	411999	73.04965	21.919474	91.12008	25.388815	73.04956	21.920258	91.50791	25.915638	-73.50647	0.9723038	0.9723038	9992.333460569382
104	957.28876	8.754355	964.82526	942.67554	938.83264	26.835667	964.3405	872.4278	1000.0	1000.0	415999	73.460335	21.564005	90.81357	25.52229	73.46046	21.564508	91.00607	24.541588	-73.85107	0.9459362	0.9459362	10094.643368005753
105	948.99347	13.346324	962.3174	934.2654	944.99524	14.004001	970.24396	925.0309	1000.0	1000.0	419999	73.880196	21.202343	90.86358	25.044226	73.880264	21.20261	90.82712	23.732153	-74.34202	0.9505048	0.9505048	10196.63377404213
106	943.1724	12.219879	962.9271	931.8376	933.8544	13.995746	954.1498	913.1453	1000.0	1000.0	423999	74.43025	20.679356	91.331535	23.606062	74.4303	20.679861	91.792435	24.19381	-74.87529	0.90593725	0.90593725	10298.607441663742
