Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
117	908.52856	28.092314	956.51587	885.2343	963.23926	15.829895	983.01965	934.3082	1000.0	1000.0	467999	96.47957	8.886075	106.713585	57.497272	-96.653984	0.65361977	8820.64761018753
118	945.6545	11.178993	963.3958	934.5503	955.1169	17.454247	979.8137	919.795	1000.0	1000.0	471999	96.49996	9.000859	105.7914	56.79391	-96.68117	0.67336243	8896.663814783096
119	941.2389	29.873192	975.62244	896.0783	951.077	34.57596	985.33026	863.8607	1000.0	1000.0	475999	96.63402	8.831829	105.71894	58.422913	-96.81952	0.667305	8974.81856060028
120	952.11633	18.019989	979.23914	929.5924	935.0553	44.77325	984.97687	815.00653	1000.0	1000.0	479999	96.77076	8.694103	113.29428	59.145428	-96.94285	0.6543543	9053.804831266403
121	913.2412	29.092876	943.83014	873.59375	941.38495	21.556484	962.43414	899.92377	1000.0	1000.0	483999	96.70145	8.757927	107.79644	59.214798	-96.87821	0.66118294	9130.565045118332
122	941.46643	25.273159	980.6887	910.2789	964.1505	16.104572	985.50574	925.6677	1000.0	1000.0	487999	96.57632	8.874571	105.95773	58.448963	-96.73529	0.6231583	9206.838029146194
123	937.9695	24.370447	978.70074	914.29	950.1917	21.57507	983.8212	911.952	1000.0	1000.0	491999	96.39488	9.199341	106.11869	58.30662	-96.55909	0.70159155	9284.05755496025
124	952.036	14.15432	971.8206	931.98694	929.2264	53.262016	985.97723	830.9961	1000.0	1000.0	495999	96.41872	9.27567	105.96426	59.240913	-96.59888	0.7208877	9360.511415243149
125	942.9254	5.4244223	948.859	934.16864	960.3322	12.962116	979.97095	940.3979	1000.0	1000.0	499999	96.7176	8.691735	105.55031	59.24981	-96.89581	0.70100117	9436.235745429993
126	933.3082	37.483723	974.66266	886.2069	960.15857	24.396183	984.9377	917.43036	1000.0	1000.0	503999	96.7809	8.602353	104.977646	58.222115	-96.94754	0.6234625	9511.982211828232
