Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
91	566.5259	398.718	975.23267	166.30565	655.44916	400.25082	996.3494	163.78311	1000.0	1000.0	363999	59.68975	34.811584	98.18228	-12.502781	59.689796	34.81162	103.48531	-18.555134	-59.84669	0.59592354	0.59592354	8902.885787963867
92	963.64636	20.307592	978.92303	928.68945	886.0731	241.36453	997.1679	163.4773	1000.0	1000.0	367999	59.820366	34.834625	97.89506	-19.006506	59.820477	34.83462	98.43803	-15.916945	-59.99511	0.53033566	0.53033566	9006.638709545135
93	779.1102	353.17218	996.14954	167.56114	664.02325	397.25244	995.9991	163.24959	1000.0	1000.0	371999	60.114746	34.84713	97.308395	-12.414839	60.11477	34.847054	97.836914	-13.412386	-60.445362	0.5528871	0.5528871	9110.467344522476
94	769.52185	342.89206	974.6662	175.68123	730.408	370.46188	998.17456	164.542	1000.0	1000.0	375999	60.338795	34.898254	98.554054	-3.8052058	60.33897	34.897923	99.9673	-3.4157577	-60.531372	0.5340792	0.5340792	9214.040633678436
95	769.8079	350.36063	976.13306	162.98076	653.0736	398.5842	996.484	162.85515	1000.0	1000.0	379999	60.775745	34.92345	98.27196	-4.2802787	60.77571	34.923416	98.56035	-0.7184074	-61.11263	0.52885425	0.52885425	9317.631230831146
96	972.56433	2.9163964	975.9589	969.06775	655.67615	396.9335	996.9465	165.70883	1000.0	1000.0	383999	60.888763	34.950085	97.631226	-1.7995255	60.888817	34.949905	98.64273	0.4273734	-61.153038	0.5435602	0.5435602	9415.462214231491
97	560.40295	397.25613	968.9902	159.02823	720.1395	364.32037	966.953	157.93097	1000.0	1000.0	387999	60.91233	35.06014	98.29644	-10.789151	60.9124	35.059948	98.22419	-10.639544	-61.093174	0.5413523	0.5413523	9515.596270084381
98	967.7579	19.148586	995.1478	942.64056	813.7253	322.6176	996.0112	166.61665	1000.0	1000.0	391999	61.004295	35.084553	97.85579	-7.0288043	61.004463	35.08433	98.514656	-10.483197	-61.280468	0.5274602	0.5274602	9619.363892316818
99	564.06165	398.87036	976.35406	164.73523	898.0416	246.21594	993.0121	160.0574	1000.0	1000.0	395999	61.34482	35.24787	143.9394	-3.7794623	61.344833	35.247833	98.45305	-10.930782	-61.557953	0.5392174	0.5392174	9723.6321413517
100	764.9541	346.67175	976.0126	164.81181	736.16064	365.99152	993.93665	165.63635	1000.0	1000.0	399999	61.599747	35.36692	100.48767	-14.678731	61.59987	35.366512	98.346695	-29.00096	-61.72833	0.5222655	0.5222655	9828.207509756088
101	568.482	399.90167	969.7419	164.04776	812.1271	321.50278	992.25287	165.78255	1000.0	1000.0	403999	61.975735	35.459377	98.25095	-35.942085	61.97578	35.459408	98.68648	-49.123627	-62.143505	0.5506155	0.5506155	9932.797850608826
102	984.63525	11.240149	995.7164	970.39886	503.30664	391.11227	997.2375	164.30946	1000.0	1000.0	407999	62.149357	35.558365	98.91246	-19.044123	62.149406	35.558308	98.88631	-20.2417	-62.334137	0.5273584	0.5273584	10031.391773462296
103	771.92786	350.3114	977.32855	165.19473	892.08777	243.7175	995.78766	161.70349	1000.0	1000.0	411999	62.60567	35.581455	98.78057	-24.687824	62.6057	35.5814	100.08301	-29.846382	-62.898308	0.5225612	0.5225612	10132.049820899963
104	771.018	346.69144	974.8332	170.57442	812.131	323.88702	995.7687	163.3273	1000.0	1000.0	415999	62.797314	35.55979	98.920494	-16.908653	62.79745	35.559826	98.77218	-14.582727	-62.87296	0.4971964	0.4971964	10236.01879477501
