Checkpoint,Return,Undiscounted Return,Soft Return,Q1,Q2,AvgQ,MSE,MAE
131.0,0.0,0.0,27.044005870819092,26.90880756378174,26.905577373504638,26.90719246864319,0.018717907014945467,0.13681340217590332
132.0,0.0,0.0,27.12558650970459,26.892644119262695,26.90938529968262,26.901014709472655,0.05043249345941213,0.22457180023193501
133.0,0.0,0.0,27.02352657318115,26.885030651092528,26.876337718963622,26.880684185028077,0.020403947853273468,0.14284238815307404
134.0,0.0,0.0,26.983032989501954,26.859515476226807,26.851162338256835,26.855338907241823,0.016305778644257134,0.12769408226013113
135.0,0.0,0.0,27.05543041229248,26.867345142364503,26.856592655181885,26.861968898773192,0.03742735721317386,0.19346151351928853
136.0,0.0,0.0,27.041757011413573,26.84359836578369,26.845662689208986,26.84463052749634,0.03885885066157159,0.1971264839172342
137.0,0.0,0.0,27.122456073760986,26.86845645904541,26.87747688293457,26.87296667098999,0.06224496209502902,0.24948940277099751
138.0,0.0,0.0,27.069054985046385,26.929873943328857,26.924375534057617,26.927124738693237,0.020144194829865278,0.141930246353148
139.0,0.0,0.0,27.137104034423828,26.890751934051515,26.907958698272704,26.899355316162108,0.056524453035090794,0.23774871826172017
140.0,0.0,0.0,27.08625888824463,26.91237497329712,26.894161415100097,26.90326819419861,0.03348559410744376,0.1829906940460191
141.0,0.0,0.0,27.009604263305665,26.892389488220214,26.900790977478028,26.89659023284912,0.012772171080032582,0.11301403045654368
142.0,0.0,0.0,27.158972835540773,26.904995727539063,26.849088191986084,26.877041959762572,0.07948501871706345,0.2819308757782011
143.0,0.0,0.0,27.084331607818605,26.889013862609865,26.894590377807617,26.89180212020874,0.037067603599316774,0.192529487609864
144.0,0.0,0.0,27.145056915283202,26.92152557373047,26.93792839050293,26.929726982116698,0.046366980117491345,0.21532993316650462
145.0,0.0,0.0,27.052699279785156,26.89487018585205,26.938790130615235,26.916830158233644,0.01846041819117942,0.13586912155151154
146.0,0.0,0.0,27.03827123641968,26.89631929397583,26.90719108581543,26.90175518989563,0.018636630958555802,0.13651604652404714
147.0,0.0,0.0,27.027524757385255,26.850596618652343,26.843292713165283,26.846944665908815,0.032609169437639335,0.18058009147643972
148.0,0.0,0.0,26.98004674911499,26.878935050964355,26.879934883117677,26.879434967041014,0.010122730692101244,0.10061178207397603
149.0,0.0,0.0,26.939142894744872,26.862648677825927,26.857978439331056,26.86031355857849,0.006214064240432547,0.07882933616638255
150.0,0.0,0.0,27.077560329437254,26.892174625396727,26.87744884490967,26.8848117351532,0.037152020598479156,0.19274859428405478
151.0,0.0,0.0,27.064232063293456,26.88337116241455,26.89035062789917,26.88686089515686,0.03146053128614035,0.17737116813659526
152.0,0.0,0.0,27.045726680755614,26.868724727630614,26.878936290740967,26.87383050918579,0.0295482938003622,0.1718961715698235
153.0,0.0,0.0,27.081256294250487,26.902142333984376,26.916285228729247,26.90921378135681,0.029598626242770446,0.17204251289367534
154.0,0.0,0.0,27.04324722290039,26.886326599121094,26.92243366241455,26.904380130767823,0.019284069277355032,0.13886709213256765
155.0,0.0,0.0,27.024785423278807,26.872192096710204,26.87554349899292,26.873867797851563,0.022776129664597914,0.15091762542724396
156.0,0.0,0.0,27.075237655639647,26.881346893310546,26.865786266326904,26.873566579818725,0.040671222822768124,0.20167107582092214
157.0,0.0,0.0,27.037457942962646,26.89902639389038,26.898435592651367,26.898730993270874,0.019245166570783567,0.13872694969177246
158.0,0.0,0.0,27.08067979812622,26.909372997283935,26.914773845672606,26.912073421478272,0.028428110246349395,0.1686063766479471
159.0,0.0,0.0,27.055021286010742,26.914766025543212,26.885518264770507,26.90014214515686,0.02398754827163679,0.15487914085388255
160.0,0.0,0.0,26.980014038085937,26.9255126953125,26.90940284729004,26.91745777130127,0.003913286514034553,0.06255626678466797
161.0,0.0,0.0,27.00083703994751,26.900526332855225,26.90875988006592,26.904643106460572,0.00925327283968927,0.09619393348693706
162.0,0.0,0.0,27.013019847869874,26.87843074798584,26.89691553115845,26.887673139572144,0.015711797281076266,0.1253467082977302
163.0,0.0,0.0,27.204358863830567,26.870247459411623,26.88115186691284,26.87569966316223,0.10801687018395027,0.3286592006683371
164.0,0.0,0.0,27.04706392288208,26.889244937896727,26.893920993804933,26.89158296585083,0.024174327999353852,0.15548095703125142
165.0,0.0,0.0,27.011373901367186,26.826991462707518,26.802428436279296,26.81470994949341,0.03867670996661134,0.19666395187377717
166.0,0.0,0.0,27.07569808959961,26.8920654296875,26.881547069549562,26.88680624961853,0.035680127211437325,0.1888918399810784
167.0,0.0,0.0,27.064799213409422,26.837724208831787,26.83081512451172,26.83426966667175,0.05314387191907599,0.2305295467376709
168.0,0.0,0.0,27.094785690307617,26.827558517456055,26.85262575149536,26.840092134475707,0.0648688073823022,0.2546935558319099
169.0,0.0,0.0,27.120212173461915,26.855852031707762,26.84453535079956,26.85019369125366,0.07290998073404922,0.2700184822082541
170.0,0.0,0.0,27.052302074432372,26.875973510742188,26.872240447998045,26.87410697937012,0.031753491904245645,0.17819509506225373
171.0,0.0,0.0,27.134678459167482,26.864619636535643,26.852796268463134,26.85870795249939,0.07615972055064316,0.27597050666809153
172.0,0.0,0.0,27.079196453094482,26.86169776916504,26.863929748535156,26.8628137588501,0.046821470368458594,0.21638269424438406
173.0,0.0,0.0,27.087526893615724,26.909650611877442,26.896617221832276,26.90313391685486,0.034000769878732885,0.18439297676086497
174.0,0.0,0.0,27.013187313079833,26.87366886138916,26.868854331970216,26.871261596679688,0.020142908975694405,0.14192571640014506
175.0,0.0,0.0,27.03116054534912,26.89537124633789,26.816894054412842,26.856132650375365,0.03063476401894402,0.1750278949737556
176.0,0.0,0.0,27.086094474792482,26.838314533233643,26.842160797119142,26.840237665176392,0.060445570834602114,0.24585680961608958
177.0,0.0,0.0,27.091317558288573,26.835787963867187,26.838389205932618,26.837088584899902,0.06463237091025731,0.25422897338867045
178.0,0.0,0.0,27.01227741241455,26.86578960418701,26.853869724273682,26.859829664230347,0.02324031592643472,0.1524477481842048
179.0,0.0,0.0,27.121024227142335,26.799214839935303,26.82461757659912,26.811916208267213,0.09554776733290282,0.30910801887512207
180.0,0.0,0.0,27.016804885864257,26.801132583618163,26.78917818069458,26.795155382156373,0.049128502493951114,0.2216495037078836
181.0,0.0,0.0,27.087774658203124,26.797118663787842,26.794079113006593,26.795598888397215,0.08536668046167506,0.2921757698059082
182.0,0.0,0.0,26.99108953475952,26.819198894500733,26.82659206390381,26.82289547920227,0.028289240324795628,0.16819405555725098
183.0,0.0,0.0,27.056225204467772,26.763440132141113,26.78855667114258,26.775998401641846,0.07852706102204018,0.2802268028259256
184.0,0.0,0.0,27.024513053894044,26.84361000061035,26.816740798950196,26.830175399780273,0.0377671238064434,0.19433765411377024
185.0,0.0,0.0,26.964532089233398,26.812415218353273,26.77475185394287,26.79358353614807,0.029223407801967156,0.17094855308532786
186.0,0.0,0.0,27.039188861846924,26.7814377784729,26.751281642913817,26.766359710693358,0.0744357457191753,0.2728291511535659
187.0,0.0,0.0,26.99053325653076,26.816989612579345,26.805488681793214,26.811239147186278,0.03214637764563122,0.17929410934448242
188.0,0.0,0.0,27.060539054870606,26.794603538513183,26.790067672729492,26.79233560562134,0.07193309018920407,0.26820344924926687
189.0,0.0,0.0,27.138465690612794,26.771569156646727,26.80141677856445,26.78649296760559,0.12388479774110615,0.3519727230072043
190.0,0.0,0.0,27.084589195251464,26.82015323638916,26.810304355621337,26.81522879600525,0.07255502468207964,0.2693603992462137
191.0,0.0,0.0,27.04153652191162,26.748492527008057,26.75908203125,26.75378727912903,0.08279962672195511,0.28774924278259206
192.0,0.0,0.0,27.217906093597414,26.73914804458618,26.750655746459962,26.74490189552307,0.22373297139595158,0.47300419807434224
193.0,0.0,0.0,27.133212947845458,26.688643074035646,26.710464000701904,26.699553537368775,0.18806048429498376,0.43365941047668244
194.0,0.0,0.0,27.005374908447266,26.681358432769777,26.708058071136474,26.694708251953124,0.09651377145724925,0.31066665649414205
195.0,0.0,0.0,27.07808151245117,26.693084049224854,26.677402305603028,26.68524317741394,0.15432195747482244,0.3928383350372293
196.0,0.0,0.0,27.03959426879883,26.706366348266602,26.70403661727905,26.70520148277283,0.11181853534623087,0.334392786026001
197.0,0.0,0.0,27.08631238937378,26.668404197692873,26.65123224258423,26.65981822013855,0.18189727639164918,0.4264941692352302
198.0,0.0,0.0,27.097923946380615,26.742925453186036,26.69435520172119,26.718640327453613,0.1438560635863627,0.37928361892700124
199.0,0.0,0.0,27.039909648895264,26.70587511062622,26.72056665420532,26.713220882415772,0.10672555014389218,0.3266887664794922
200.0,0.0,0.0,27.014916133880615,26.726597595214844,26.751393604278565,26.738995599746705,0.07613214115674204,0.2759205341339097
