Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
61	0.0	0.0	0.0	0.0	0.5	1.5	5.0	0.0	1000.0	1000.0	243999	0.40252098	0.30007648	9.343775	-1.7620584	0.4025245	0.29994717	9.29028	-1.8285679	-0.40343028	0.0093054455	0.0093054455	5221.677486419678
62	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	247999	0.39868805	0.2937619	8.705623	-1.633033	0.39868554	0.29359433	9.173967	-1.8314989	-0.39882514	0.009029924	0.009029924	5317.088058710098
63	0.0	0.0	0.0	0.0	0.5	1.2041595	4.0	0.0	1000.0	1000.0	251999	0.3940799	0.28045672	8.666505	-1.7402778	0.3940813	0.28009084	8.470509	-1.694366	-0.39347938	0.008985401	0.008985401	5412.695597410202
64	1.0	1.7320508	4.0	0.0	0.7	1.4177446	4.0	0.0	1000.0	1000.0	255999	0.39156094	0.26181844	6.531869	-1.635419	0.39155823	0.26153088	6.0281806	-1.6402862	-0.3925257	0.009192379	0.009192379	5509.6915810108185
65	1.0	1.7320508	4.0	0.0	12.9	37.385693	125.0	0.0	1000.0	1000.0	259999	0.3856834	0.26270175	6.908334	-1.7629486	0.38568842	0.26240388	6.0061007	-1.8636016	-0.3860841	0.009388465	0.009388465	5598.796097278595
66	0.0	0.0	0.0	0.0	0.5	1.5	5.0	0.0	1000.0	1000.0	263999	0.37874144	0.26948765	6.3730173	-1.6491927	0.37873957	0.26926008	6.9789476	-1.71238	-0.3793136	0.008481872	0.008481872	5682.481597661972
67	1.25	2.1650636	5.0	0.0	12.0	34.348217	115.0	0.0	1000.0	1000.0	267999	0.3765814	0.26993805	6.023017	-1.8269067	0.37657863	0.26962698	6.4349475	-1.9654348	-0.37656617	0.008741644	0.008741644	5769.792420387268
68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	271999	0.3760339	0.26698905	6.2102222	-1.5583107	0.37603837	0.26664793	6.4898458	-1.6749089	-0.3762688	0.008739403	0.008739403	5861.981420993805
69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	275999	0.37115645	0.25821576	6.3595295	-1.8524556	0.37115246	0.2576907	6.585243	-2.117914	-0.37177923	0.008502518	0.008502518	5954.495927095413
70	28.75	46.9541	110.0	0.0	1.3	2.0024984	5.0	0.0	1000.0	1000.0	279999	0.36628637	0.2585386	7.0936074	-1.9964643	0.3662878	0.258047	7.799726	-2.0313282	-0.36677516	0.008732181	0.008732181	6049.70571064949
71	1.0	1.7320508	4.0	0.0	11.2	33.600002	112.0	0.0	1000.0	1000.0	283999	0.36671567	0.25326028	7.415032	-2.300149	0.36671594	0.2528331	8.003216	-2.2899363	-0.36673194	0.009338948	0.009338948	6142.000905513763
72	0.0	0.0	0.0	0.0	9.0	25.3535	85.0	0.0	1000.0	1000.0	287999	0.36848933	0.24342659	7.2295814	-2.1669834	0.3684897	0.24322104	6.885537	-2.0977874	-0.36894935	0.009292426	0.009292426	6228.304995059967
73	0.0	0.0	0.0	0.0	16.8	40.06195	134.0	0.0	1000.0	1000.0	291999	0.36792472	0.23508573	7.163329	-2.156106	0.36792216	0.23472176	8.367406	-2.147089	-0.36848316	0.008853676	0.008853676	6320.675491094589
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	295999	0.3667956	0.23013689	6.5206795	-1.9425422	0.36679882	0.22969106	7.1290593	-1.7892274	-0.36690173	0.008692135	0.008692135	6411.784075260162
75	0.0	0.0	0.0	0.0	0.7	1.4177446	4.0	0.0	1000.0	1000.0	299999	0.36531976	0.23265064	5.904455	-1.7188058	0.3653128	0.23224469	6.2924705	-1.7335836	-0.36545432	0.008901602	0.008901602	6494.781898021698
76	0.0	0.0	0.0	0.0	11.1	33.3	111.0	0.0	1000.0	1000.0	303999	0.35969758	0.23611303	6.684413	-1.9329913	0.359703	0.23596881	6.317773	-2.0343008	-0.35977677	0.00850352	0.00850352	6578.496106147766
77	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	307999	0.35569844	0.23716192	5.424815	-2.445838	0.35569865	0.23687969	6.0243797	-2.4051027	-0.35588795	0.008207057	0.008207057	6664.606457710266
78	33.5	58.0237	134.0	0.0	10.8	30.749958	103.0	0.0	1000.0	1000.0	311999	0.34953767	0.24127178	6.2788167	-2.1875849	0.34953725	0.24107245	6.660329	-2.0363522	-0.34928545	0.008293207	0.008293207	6749.47306728363
